CODIGO;Municipio;"RATE UNEMPLOYMENT";"RATE ILLITERACY";"CARS 100 HABS.";Z1;Z2;Z3;"DEP. INDEX"
12029;Benlloch;5,69948186528497;73,03;24,6346555323591;1,14885810224822;-1,7049512987013;-0,565710597488498;-0,373934597980527
12031;Borriol;9,89010989010989;61,77;31,543872639763;0,549340502130202;-1,24797077922078;0,379462741417654;-0,106389178557641
12032;Burriana;9,80303577882183;26,95;34,8525573604456;0,561797456534789;0,165178571428571;0,832087190211443;0,519687739391601
12033;Cabanes;6,42002176278564;76,82;23,8599348534202;1,04577657184755;-1,85876623376623;-0,671691538519809;-0,494893733479498
12034;Càlig;7,66423357664234;3,16;25,2267573696145;0,867777742969623;1,13068181818182;-0,484711714143022;0,504582615669473
12036;"Canet lo Roig";8,90207715133531;4,04;24,2395437262357;0,690689964043589;1,09496753246753;-0,619761460159269;0,388632012117284
12037;"Castell de Cabres";8,33333333333333;125;25;0,772055317119695;-3,81412337662338;-0,515731874145007;-1,18593331121623
12038;Castellfort;4,31034482758621;65,13;18,3453237410072;1,34759015342114;-1,38433441558442;-1,42608430355579;-0,487609521906353
12039;Castellnovo;16,7865707434053;10,05;25,9597806215722;-0,437277645694603;0,851055194805195;-0,384434935489438;0,00978087120705127
12040;"Castelló de la Plana / Castellón de la Plana";13,2039351236373;24,52;38,9716346404596;0,0752596389646165;0,263798701298701;1,39557245423524;0,578210264832851
12041;"Castillo de Villamalefa";7,14285714285714;171,64;19,5652173913043;0,942366646229307;-5,70698051948052;-1,25920418723607;-2,00793935349576
12042;Catí;5,57184750733138;23,67;24,3770314192849;1,16711766704844;0,298295454545454;-0,600953294215467;0,288153275792811
12043;Caudiel;8;41,54;18,0141843971631;0,819742489270386;-0,426948051948052;-1,47138380339766;-0,359529788691775
12044;"Cervera del Maestre";7,52688172043011;6,85;23,9795918367347;0,887427507806852;0,980925324675325;-0,655322594153941;0,404343412776078
12045;Cinctorres;5,3921568627451;5,3;28,2218597063622;1,19282448315521;1,04383116883117;-0,0749849922897191;0,720556886565553
12046;Cirat;16,304347826087;67,52;20,253164556962;-0,368290103875101;-1,48133116883117;-1,16509376785745;-1,00490501352124
12048;"Cortes de Arenoso";6,70391061452514;56,7;15,9250585480094;1,00516300221386;-1,04220779220779;-1,75717393324085;-0,598072907744929
12049;Costur;14,0845070422535;29,82;23,0290456431535;-0,0507163150577284;0,0487012987012987;-0,785356273166412;-0,262457096507614
12050;"Coves de Vinromà, les";8,35734870317003;41,69;26,8833849329205;0,7686196418927;-0,433035714285714;-0,258086876481459;0,0258323503751756
12051;Culla;8,30769230769231;107,02;24,4491080797482;0,775723561131286;-3,08441558441558;-0,591093285944164;-0,966595103076154
12052;"Xert / Chert";5,64516129032258;28,54;24,4701348747592;1,15662928607688;0,100649350649351;-0,588216843398201;0,223020597776011
12053;Chilches;2,56898192197907;20,32;27,4004683840749;1,59671217139069;0,434253246753247;-0,187350426255138;0,6145383306296
12055;"Xodos / Chodos";0;108,11;16,875;1,96423462088698;-3,1286525974026;-1,62722298221614;-0,930546986243919
12056;Chóvar;9,67741935483871;15,42;21,1904761904762;0,5797683326411;0,633116883116883;-1,03687056217836;0,0586715511932078
12057;Eslida;8,04953560371517;41,72;25,177304964539;0,812655850684525;-0,434253246753247;-0,491476749037072;-0,0376913817019312
12058;Espadilla;0;53,33;10,126582278481;1,96423462088698;-0,905438311688312;-2,55039914111067;-0,497200943970666
12059;Fanzara;17,2043010752688;11,03;27,2413793103448;-0,49703878043903;0,811282467532468;-0,209113637435728;0,0350433498859031
12060;Figueroles;21,52466367713;53,23;29,3515358361775;-1,11511640588413;-0,90137987012987;0,0795534659613506;-0,645647603350882
12061;Forcall;5,08474576271187;31,37;26,3245033112583;1,23680318130016;-0,0142045454545455;-0,334541270689702;0,296019121718638
12063;"Fuente la Reina";0;0;10;1,96423462088698;1,25892857142857;-2,56771545827633;0,218482578013073
12064;"Fuentes de Ayódar";3,57142857142857;0;18,75;1,45330063355814;1,25892857142857;-1,37072503419973;0,447168056928996
12065;Gaibiel;7,40740740740741;31,39;22,0264317180617;0,904519684204949;-0,0150162337662338;-0,922512760867076;-0,0110031034761204
12066;Gátova;7,95454545454545;6,94;26,4392324093817;0,826245285472753;0,977272727272727;-0,318846455624943;0,494890519040179
12067;Geldo;27,2727272727273;9,05;23,9888423988842;-1,93744310053323;0,89163961038961;-0,654057127375617;-0,566620205839745
12068;Herbés;0;96;21,4814814814815;1,96423462088698;-2,63717532467532;-0,997061356842479;-0,556667353543607
12069;Higueras;22,2222222222222;30,3;21,2121212121212;-1,21491018915912;0,0292207792207792;-1,03390954690544;-0,739866318947927
12070;"Jana, la";4,74860335195531;4,56;25,2676659528908;1,28489222432685;1,07386363636364;-0,479115464720822;0,626546798656555
12071;Jérica;18,5374149659864;33,82;25,3794778384942;-0,687756075248411;-0,113636363636364;-0,46381972113622;-0,421737386673665
12072;"Lucena del Cid";13,6678200692042;52,74;26,1000602772755;0,00889555519253879;-0,881493506493507;-0,365244832110059;-0,412614261137009
12073;Ludiente;3,03030303030303;86,96;12,8301886792453;1,53071487406251;-2,27029220779221;-2,18054874428929;-0,973375359339662
12074;"Llosa, la";3,20366132723112;51,4;22,466039707419;1,50591397321443;-0,82711038961039;-0,862374869026126;-0,0611904284740279
12075;"Mata, la";0;0;25,8064516129032;1,96423462088698;1,25892857142857;-0,40541017607343;0,939251005414041
12076;Matet;10,2564102564103;0;19,0140845070423;0,496937016250321;1,25892857142857;-1,33459856264812;0,140422341676925
12077;Moncofa;5,46031746031746;36,36;27,369601794728;1,18307332470423;-0,216720779220779;-0,191572941897676;0,258259867861924
12078;Montán;8,91089108910891;12,05;15,3424657534247;0,689429028739784;0,769886363636364;-1,83687198995559;-0,125852199193146
12079;Montanejos;6,06060606060606;72,32;19,1943127962085;1,09719512723805;-1,67613636363636;-1,30994352993043;-0,629628255442917
12080;Morella;7,9232693911593;42,72;29,5383547379382;0,830719686529428;-0,474837662337662;0,10511008726925;0,153664037153672
